id	movies_95_04	main_genre
7279	10	Comedy
10926	18	Drama
7917	11	Comedy
12556	13	Drama
15133	13	Comedy
3195	32	Romance
111	90	Adult
15559	13	Comedy
7445	11	Drama
5295	69	Drama
1054	21	Drama
11991	15	Drama
6629	15	Drama
13401	15	Drama
1015	38	Drama
8619	14	Sci-Fi
8286	10	Animation
5814	11	Crime
4823	11	Drama
14682	13	Drama
10526	20	Romance
6898	16	Drama
4788	13	Romance
10144	18	Thriller
11459	11	Thriller
3571	12	Sci-Fi
3842	69	Sci-Fi
16153	21	Romance
15099	13	Comedy
10155	10	Drama
12687	14	Comedy
5961	14	Crime
3010	20	Comedy
12020	14	Drama
2571	11	Drama
11532	19	Drama
836	20	Drama
4798	15	Drama
5596	25	Thriller
9030	19	Music
328	22	Drama
944	14	Drama
14793	14	Drama
9737	24	Drama
4491	13	Romance
3357	15	Comedy
17713	11	Adult
15547	10	Sci-Fi
13435	11	Drama
12974	29	Adult
2487	14	Crime
6920	10	Romance
10973	20	Drama
8699	21	Drama
10193	10	Thriller
13178	36	Romance
5549	14	Drama
13415	15	Drama
13728	11	Action
4807	11	Romance
2689	20	Music
15423	16	Drama
15021	18	Adult
4422	11	Romance
7895	13	Drama
16661	10	Thriller
17643	11	Drama
16517	10	Drama
3317	17	Drama
13744	24	Thriller
5204	17	Drama
3953	16	Comedy
4772	12	Thriller
11044	13	Drama
11601	19	Music
5832	45	Crime
13350	11	Music
8022	10	Romance
7009	10	Mystery
17130	10	Drama
12627	19	Thriller
1940	29	Adult
17915	11	Horror
4963	24	Drama
8234	47	Family
8557	23	Music
6036	26	Drama
8638	13	Drama
4095	33	Comedy
1560	54	Adult
16802	12	
15020	10	Adult
8762	11	Drama
109	17	Adult
148	87	Adult
8835	11	Comedy
3157	23	Drama
7591	28	Drama
5996	10	Drama
10361	20	Drama
1217	22	Drama
8965	28	Drama
10796	43	Action
15948	13	Drama
10967	10	Comedy
12501	11	Adult
8175	15	Animation
11553	10	Comedy
17637	11	Romance
12244	12	Drama
12791	11	Drama
10265	17	Drama
12097	12	Romance
9009	18	Comedy
17141	18	Drama
9432	12	Drama
4019	20	Drama
9975	11	Romance
614	56	Drama
16595	16	Drama
11282	12	Drama
5181	21	Drama
16242	15	Drama
2456	44	Crime
15714	10	Sci-Fi
15522	11	Crime
14643	10	Drama
11324	15	Action
14794	14	Thriller
4182	14	Thriller
14848	11	Comedy
11592	11	Comedy
11169	12	Crime
8418	21	Comedy
5912	18	Thriller
2767	28	Crime
7197	15	Horror
9498	21	Drama
2543	13	Crime
15847	10	Thriller
8826	12	Family
16293	16	Comedy
13159	11	Comedy
3777	12	Drama
224	20	Drama
8460	18	Drama
10275	14	Drama
7888	17	Sci-Fi
8502	21	Drama
1652	26	Adult
8562	21	Fantasy
1389	52	Sci-Fi
545	26	Family
12624	12	Drama
3533	27	Drama
12103	10	Drama
13845	15	Drama
1282	21	Drama
9943	15	Comedy
15747	12	Drama
12893	11	Comedy
4839	11	Drama
5892	16	Crime
9277	22	Drama
6993	17	Drama
9794	16	Romance
9806	12	Thriller
821	19	Drama
11840	13	Comedy
9966	15	Comedy
4026	15	Comedy
12519	27	Adult
1928	19	Adult
6736	16	Sci-Fi
202	17	Adult
3974	13	Comedy
16430	11	War
17658	15	Adult
16478	18	Drama
4469	14	Romance
381	12	Drama
3521	25	Drama
10628	12	Drama
6607	16	Crime
2172	16	Drama
3457	25	Drama
5876	29	Comedy
1444	13	Drama
6000	16	Crime
10354	13	Animation
12780	14	Drama
7152	10	Drama
2001	54	Drama
15876	14	Drama
15737	15	Drama
6817	13	Drama
14442	11	Thriller
8697	21	Drama
16861	11	Drama
10841	24	Drama
7606	11	Music
17712	11	Drama
6447	20	Adult
13000	10	Adult
2394	23	Sci-Fi
16397	10	Drama
11362	17	Drama
3387	11	Drama
6996	11	Comedy
4707	12	Romance
6929	20	Drama
6006	17	Drama
526	25	Drama
9630	11	Drama
15782	14	Action
17698	10	Adventure
10896	16	Music
8500	11	Romance
3334	18	Drama
13871	14	Music
8239	21	Fantasy
5729	13	Comedy
7914	45	Drama
6437	10	Adult
7912	31	Thriller
11697	10	Romance
12351	19	Adult
9989	13	Drama
12766	10	Crime
8969	11	Comedy
14132	10	Thriller
2601	27	Music
11189	46	Crime
4167	26	Comedy
12706	16	Drama
14843	11	Drama
3880	21	Drama
5016	39	Comedy
860	24	Comedy
1743	467	Adult
6720	25	Drama
12131	20	Drama
13302	11	Comedy
6803	27	Drama
12904	11	Drama
1379	19	Sci-Fi
5520	24	Action
8577	10	Comedy
14603	19	Comedy
14067	13	Adult
9182	12	Romance
45	15	Drama
17	21	Drama
10347	15	Thriller
13890	15	Drama
11837	27	Crime
12263	27	Drama
1601	20	Adult
1083	15	Drama
10047	20	Adult
13705	10	Comedy
8331	11	Drama
11910	15	Comedy
10267	12	Drama
6763	11	Drama
6759	12	Drama
13051	14	Adult
522	45	Drama
5122	29	Drama
15945	10	Crime
4471	35	Family
7611	43	Music
14940	12	Drama
561	14	Comedy
5174	10	Mystery
1656	11	Drama
15068	12	Family
14345	11	Thriller
996	29	Comedy
3231	20	Thriller
15514	10	Adult
6473	12	Comedy
4177	16	Action
15147	14	Drama
15225	20	Thriller
15172	12	Drama
11538	12	Comedy
2232	18	Comedy
11516	10	Drama
5374	56	Action
9547	25	Drama
5574	21	Drama
13580	12	Romance
6126	12	Drama
12566	26	Drama
6515	18	Drama
2141	11	Action
2864	28	Music
9564	16	Drama
10073	12	Comedy
10569	14	Drama
6075	16	Drama
7468	10	Drama
8302	10	Thriller
1809	54	Adult
5275	22	Drama
1709	23	Adult
8276	32	Drama
9636	17	Drama
2400	14	Animation
4593	25	Crime
15404	11	Comedy
12957	13	Comedy
3884	58	Comedy
14983	20	Romance
15271	11	Comedy
12562	13	Crime
6621	20	Drama
4302	21	Family
7345	15	Drama
13220	22	Romance
16688	10	Romance
2707	24	Drama
8686	29	Comedy
12033	13	Drama
14524	11	Crime
3679	10	Adult
4697	35	Drama
3957	35	Drama
16589	18	Drama
14863	12	Drama
5248	18	Drama
1824	14	Drama
15207	10	Drama
6886	30	Thriller
4511	13	Drama
9083	10	Drama
7202	11	Comedy
284	16	Comedy
17134	13	Romance
12192	10	Drama
12405	16	Drama
7700	12	Drama
4160	13	Comedy
6807	13	Adult
12880	23	Drama
9575	25	Drama
10467	59	Action
17665	10	Drama
7105	24	Drama
16526	10	Thriller
2091	25	Drama
14997	12	Adult
1992	20	Adult
5632	40	Drama
141	177	Adult
14257	18	Drama
8760	17	Drama
17458	13	Adult
8464	10	Thriller
591	21	Comedy
14077	27	Drama
16840	12	Drama
6096	13	Thriller
3972	14	Drama
16755	11	Drama
9864	17	
7519	43	Adult
6776	19	Comedy
11859	14	Comedy
42	15	Drama
2097	21	Comedy
6258	138	Adult
8515	20	Comedy
9789	10	Comedy
1173	10	War
17325	18	Drama
4901	15	Drama
16833	14	Thriller
5751	13	Drama
9732	20	Drama
2481	41	Drama
11465	10	Drama
1491	10	Drama
3906	27	Music
10461	12	Romance
9777	19	Crime
16944	10	Adventure
9430	11	Drama
3564	25	Sci-Fi
465	35	Drama
15998	33	Drama
10615	23	War
5428	13	Action
15160	11	Comedy
1146	15	Comedy
2802	10	Drama
9985	12	Drama
3513	23	Drama
1572	185	Adult
5805	17	Drama
5647	11	Thriller
6074	12	Drama
9679	29	Comedy
7885	11	Drama
7970	25	Drama
8939	18	Drama
11116	11	Horror
13270	12	Sci-Fi
7391	23	Romance
5619	30	Comedy
14883	12	Adult
11781	91	Adult
12648	10	Romance
16831	12	Comedy
1053	12	Drama
6144	12	Drama
15127	10	Comedy
6728	11	Comedy
8964	31	Drama
11750	14	Drama
15897	17	Comedy
2296	17	Adult
5824	37	Drama
8714	11	Comedy
3469	20	Drama
11367	12	Drama
11294	12	Drama
5265	18	Comedy
8171	19	Animation
2578	18	Crime
7613	26	Music
4250	10	Drama
1682	65	Adult
11001	13	Drama
12777	14	Comedy
17062	10	Drama
13410	15	Thriller
12080	10	Drama
11293	18	Comedy
5656	10	Comedy
2811	33	Drama
10535	13	Romance
16109	17	Drama
13063	12	Adult
4083	14	Comedy
17091	15	Drama
10639	17	Thriller
1565	143	Adult
12168	11	Drama
9844	10	Action
12199	11	Drama
6874	13	Thriller
6805	10	Thriller
13089	12	Adult
8561	18	Romance
14414	13	Romance
8001	18	Romance
15115	11	Thriller
8929	18	Drama
15135	11	Comedy
7937	11	Comedy
16514	11	Thriller
13054	15	Thriller
16949	10	Romance
13029	19	Drama
10419	14	Drama
7996	13	Romance
2401	91	Family
6243	18	Adult
9501	36	Drama
173	66	Adult
15727	11	Music
10580	10	Comedy
13057	18	Adult
8945	16	Thriller
9431	22	Drama
6606	17	Comedy
1672	56	Adult
25	20	Drama
14875	10	Adult
6542	21	Drama
14577	10	Romance
16047	10	Drama
6578	23	Crime
16423	10	Drama
10706	13	Adult
14142	13	Romance
10752	12	Drama
5228	18	Drama
17125	11	Romance
13501	10	Drama
13315	10	Drama
16302	13	Crime
15915	12	Drama
7257	13	Comedy
9815	30	Drama
14477	13	Romance
7701	48	Drama
556	34	Drama
1902	29	Adult
13794	15	Drama
15646	11	
8958	14	Drama
9378	10	Romance
10028	47	Adult
17006	14	Drama
7814	19	Drama
16266	18	Drama
11606	11	Drama
15662	13	Comedy
4325	14	Drama
2728	15	Music
11932	21	Comedy
3292	32	Drama
14879	26	Adult
1699	210	Adult
1262	71	Thriller
11255	11	Drama
11259	12	Thriller
14444	10	Thriller
16586	14	Drama
11967	33	Adult
4780	11	Drama
2389	13	Animation
3687	21	Drama
12854	16	Romance
16363	10	Drama
430	18	Music
7649	13	Drama
14741	38	Drama
5339	15	Drama
11030	28	Drama
8339	13	Thriller
1524	34	Music
8542	24	Animation
14684	13	
10314	19	Adult
4380	15	Comedy
17330	13	Drama
10055	25	Adult
4904	19	Drama
11904	21	Romance
14136	18	Drama
14557	10	Romance
12003	60	Adult
11847	14	Crime
4627	26	Drama
7702	25	Thriller
16018	12	Drama
14947	16	Thriller
261	11	Comedy
749	36	Comedy
5693	15	Drama
14312	12	Sci-Fi
12736	14	Thriller
453	16	Drama
2640	10	Music
17146	16	Romance
71	38	Adult
11160	11	Crime
9243	10	Mystery
14342	11	Mystery
6819	11	Comedy
14994	19	Adult
16529	18	Family
7044	14	Thriller
11886	12	Crime
5157	16	Comedy
4691	16	Thriller
850	22	Drama
13686	21	Drama
12718	22	Drama
3183	41	Music
11150	18	Drama
10612	24	Drama
6016	25	Drama
12375	10	Action
197	41	Adult
17401	16	Drama
2650	12	Music
16765	11	Drama
4840	18	Drama
8026	18	Drama
13488	10	Crime
5605	14	Romance
914	15	Drama
16747	12	Adult
15654	17	Drama
14339	11	Drama
4004	48	Comedy
13749	14	Romance
395	15	Comedy
16904	18	Drama
14897	17	Adult
11355	12	Thriller
3053	16	Comedy
5231	10	Drama
8912	16	Drama
2080	39	Drama
11402	10	Sci-Fi
13243	44	Romance
7378	60	Comedy
1942	23	Adult
6916	16	Mystery
7017	12	Thriller
13952	10	Comedy
10302	14	Drama
2399	72	Animation
14564	12	Drama
9658	12	Family
17333	11	Drama
15687	10	Drama
17370	10	Horror
14917	13	Adult
17470	24	Drama
8422	18	Comedy
14602	15	Drama
16375	14	Crime
15458	12	Comedy
14721	15	Adult
13636	17	Drama
11389	13	Comedy
3977	48	Action
12268	10	Drama
3987	15	Thriller
6212	13	Adult
180	167	Adult
11938	18	Crime
8491	27	Drama
3051	62	Crime
5550	18	Drama
2313	141	Adult
375	12	Drama
12184	18	Comedy
6604	12	Thriller
7667	16	Drama
2466	19	Crime
11346	14	Action
9532	19	Drama
1377	17	Action
12183	11	Drama
2931	38	Drama
7992	46	Comedy
1032	10	Thriller
4011	48	Drama
13364	16	Thriller
12264	12	Drama
14814	11	Drama
12917	16	Drama
2294	27	Adult
3964	21	Comedy
3343	12	Family
13660	13	Music
16247	12	Comedy
9001	12	Comedy
17871	17	Family
17817	13	Drama
15432	11	Comedy
11085	10	Drama
12366	11	Adult
5005	28	Comedy
8677	14	Drama
16518	11	Drama
7681	17	Comedy
6420	108	Adult
14378	25	Drama
13327	11	Drama
1675	54	Adult
14553	10	Drama
7319	16	Drama
3273	24	Drama
17518	11	Adult
4118	12	Comedy
1125	12	Drama
11473	19	Drama
2721	128	Family
16549	11	Drama
8482	22	Thriller
5416	15	Action
7938	14	Drama
16826	10	Romance
10695	77	Adult
1266	27	Comedy
14608	24	Drama
70	51	Adult
3159	29	Drama
1428	21	Fantasy
5229	24	Drama
11393	26	War
6145	13	Drama
11797	25	Adventure
117	149	Adult
15907	13	Drama
14687	24	Adult
13697	10	Drama
2291	12	Adult
9706	12	Drama
8039	16	Drama
4538	17	Drama
16175	22	Comedy
11519	13	Drama
7624	11	Romance
15087	10	Drama
14363	26	Adult
16057	10	Drama
11812	11	Thriller
1074	37	Thriller
9215	18	Drama
12621	13	Drama
14462	11	Comedy
8723	17	Comedy
14249	10	Drama
12124	17	Drama
176	370	Adult
12182	18	Drama
10009	11	Comedy
6475	30	Comedy
16152	12	Romance
13877	11	Comedy
8671	16	Western
11827	11	Fantasy
16132	14	Drama
8942	13	Drama
1521	21	Drama
6692	20	Drama
12695	11	Drama
5914	14	Drama
12297	19	Drama
5562	18	Drama
6742	27	Thriller
7658	16	Drama
1783	32	Adult
10199	14	Comedy
3319	14	Romance
9200	11	Drama
10502	12	Romance
10375	16	Comedy
15582	10	Drama
14795	10	Drama
10230	16	Drama
8456	19	Horror
11497	28	Adult
17342	12	Comedy
15970	13	Action
7539	64	Adult
12598	21	Crime
6652	12	Drama
1244	31	Drama
2314	48	Adult
3781	27	Adult
17147	14	Drama
530	11	
12180	11	Drama
801	28	Comedy
5198	14	Drama
2226	31	Drama
10296	16	Comedy
6847	30	Drama
957	14	Drama
6467	16	Drama
8480	10	Drama
8010	10	Drama
12542	20	Adult
10201	11	Comedy
7077	19	Drama
9338	10	Drama
7157	14	Comedy
14289	14	Drama
11848	13	Romance
7406	20	Drama
10128	12	Sci-Fi
17886	10	Adventure
12362	20	Adult
4289	67	Sci-Fi
2436	60	Sci-Fi
15002	24	Adult
2632	13	Music
11411	10	Drama
870	42	Thriller
16025	10	Drama
14186	10	Romance
1343	24	Animation
2419	13	Animation
16197	14	Drama
5367	39	Action
645	11	Comedy
12705	41	Comedy
14661	13	Drama
950	21	Comedy
1542	23	Thriller
14758	11	Drama
6207	16	Adult
9020	12	Comedy
10027	27	Adult
15065	10	Comedy
12932	13	Drama
2899	16	Music
16746	14	Adult
11909	10	Romance
12070	11	Romance
8399	17	Western
9750	32	Thriller
8909	17	Romance
16066	11	Comedy
3472	15	Drama
9261	15	Music
9801	17	Drama
1594	24	Adult
4056	21	Drama
3206	17	Drama
16440	11	Drama
12122	12	Comedy
16636	10	Drama
4371	27	Fantasy
7158	36	Comedy
7813	32	Drama
8999	19	Comedy
6010	44	Drama
14029	10	Drama
14349	11	Horror
7160	14	Comedy
3097	22	Drama
17842	10	Drama
7753	10	Comedy
3701	45	Action
8281	16	Family
3667	24	Adult
1048	15	Drama
9797	11	Family
10798	21	Action
8746	15	Drama
13826	10	Comedy
5700	25	Comedy
17345	12	Drama
2279	10	Adult
11503	28	Adult
13249	10	Drama
3493	14	Drama
6976	11	Drama
46	27	Drama
2557	49	Crime
5984	14	Drama
16693	21	Drama
12625	10	Drama
6310	39	Comedy
7707	41	Drama
4349	15	Comedy
9988	10	Drama
10371	14	Drama
7392	15	Comedy
14055	20	Adult
13065	13	Adult
11597	17	Crime
17102	10	Drama
3361	63	Drama
7590	13	Drama
7059	20	Drama
7148	19	Drama
11067	16	Horror
6139	12	Drama
15768	11	Romance
1072	16	Drama
379	23	Comedy
14387	11	Drama
12099	15	Drama
10718	17	Adventure
13113	19	Drama
1877	29	Adult
8083	20	Drama
3826	34	Thriller
524	12	Romance
6788	17	Drama
9725	22	Comedy
8539	24	Fantasy
13356	15	Comedy
3881	39	Fantasy
15846	10	Thriller
14710	11	Adult
3904	29	Comedy
11659	11	Romance
12472	11	Adult
12837	11	Drama
12661	25	Family
1058	18	Drama
3528	29	Drama
2186	14	Comedy
14076	18	Drama
15311	13	Drama
2271	89	Adult
3096	31	Crime
352	21	Drama
15336	13	Drama
17504	20	Drama
12643	23	Thriller
10609	11	Drama
8637	13	Drama
11426	27	Drama
8890	22	Drama
7856	10	Thriller
17225	10	Adult
5923	18	Drama
11974	12	Romance
9700	21	Comedy
14069	29	Adult
17364	28	Drama
10579	13	Fantasy
2913	31	Comedy
1341	20	Animation
4816	11	Romance
784	13	Thriller
4216	12	Music
829	18	Drama
13036	28	Comedy
12001	103	Adult
8383	10	Drama
8624	19	Drama
2863	18	Music
13222	57	Romance
15624	10	Drama
8985	24	Drama
3483	55	Drama
15962	10	Drama
17910	11	
2799	20	Drama
12860	12	Drama
3635	27	Comedy
15839	10	Thriller
9821	22	Drama
8269	11	Sci-Fi
6131	32	Romance
15866	16	Comedy
11228	10	Comedy
15992	13	Romance
13594	11	Adult
3559	42	Drama
1033	43	Drama
1559	30	Adult
15315	18	Adult
15744	13	Comedy
9968	18	Drama
15476	23	Drama
356	16	Drama
14923	16	Adult
2704	33	Music
5260	14	Drama
11025	17	Family
7326	11	Drama
2034	21	Drama
11980	12	Romance
14409	11	Thriller
7239	10	Romance
12999	12	Adult
9016	42	Drama
12655	10	Romance
10202	10	Comedy
4295	21	Drama
9420	11	Drama
17882	18	Comedy
9142	37	Drama
11637	12	Thriller
3315	12	Drama
13738	13	Drama
3983	18	Comedy
1176	12	Drama
9318	17	Music
12820	13	Adult
14167	17	Drama
16133	10	Drama
10171	19	Comedy
818	13	Drama
16420	12	Drama
7151	14	Drama
653	24	Comedy
6772	23	Drama
4405	22	Drama
8787	16	Sci-Fi
16829	11	Comedy
12262	38	Crime
13973	15	Comedy
16888	11	Comedy
6830	12	Crime
12342	23	Adult
17124	15	Romance
2788	10	Drama
12758	12	Comedy
14214	10	Romance
6261	18	Adult
10846	14	Drama
12923	11	Drama
1497	12	Sci-Fi
17453	11	Drama
11717	10	War
2176	11	Drama
48	17	Drama
7722	21	Drama
10259	18	Drama
4883	21	Drama
5468	26	Action
10222	14	Drama
12026	23	Drama
2605	20	Music
13809	27	Comedy
4708	13	Romance
17789	11	Drama
11539	14	Drama
17262	10	Drama
9666	14	Music
14103	18	Drama
9552	25	Drama
17075	10	Drama
954	19	Comedy
7538	71	Adult
12884	15	Comedy
4061	18	Drama
8241	19	Fantasy
6933	23	Drama
12868	17	Drama
9418	17	Drama
7852	13	Drama
3391	26	Drama
5191	12	Drama
7156	27	Romance
8841	11	Thriller
2969	19	Music
17844	12	Family
13970	11	Drama
9479	12	Drama
4757	15	Romance
1812	32	Adult
13563	15	Romance
11377	14	Comedy
15739	20	Comedy
9642	12	Drama
11815	13	Drama
17253	11	Thriller
15633	12	Drama
15668	13	Drama
11138	10	Drama
4296	31	Fantasy
14648	11	Drama
564	46	Drama
5330	18	Family
5635	23	Comedy
9031	20	Comedy
17804	11	Adult
13863	36	Horror
9626	10	Romance
4336	14	Family
9927	13	Comedy
15538	16	Drama
14453	12	Drama
14054	10	Adult
10238	18	Drama
3140	34	Family
11776	12	Comedy
1376	26	Animation
3713	18	Drama
16521	12	Comedy
1041	16	Comedy
10713	10	Drama
13184	29	Drama
12154	10	Comedy
4442	26	Drama
17778	11	Adult
13004	16	Adult
10169	22	Drama
13199	18	Romance
2151	14	Comedy
11268	14	Animation
4835	22	Drama
17843	10	Family
7749	25	Drama
16857	10	Comedy
17670	14	Comedy
13076	12	Drama
10829	57	Action
3198	12	Drama
5277	17	Drama
1100	19	Crime
10052	60	Adult
8518	22	Thriller
3480	30	Drama
520	26	Comedy
2396	42	Sci-Fi
10819	38	Action
16819	11	Horror
16122	22	Mystery
785	27	Drama
7135	15	Action
135	133	Adult
1897	37	Adult
8237	20	Romance
16882	10	Thriller
5381	32	Action
3843	22	Thriller
12025	11	Drama
12157	17	Comedy
9808	23	Drama
12428	44	Adult
11196	10	Drama
3875	23	Music
6304	14	Drama
13980	27	Thriller
15360	12	Drama
6314	20	Drama
13612	16	Drama
9993	18	Sci-Fi
17379	11	Romance
11550	12	Drama
17671	11	Comedy
9004	42	Music
3867	20	Music
17614	10	Family
11541	16	Drama
4873	10	Drama
3055	28	Thriller
3508	15	Comedy
11658	21	Drama
9032	21	Thriller
5209	12	Romance
8877	15	Comedy
17423	11	Drama
10102	10	Drama
9461	13	Drama
11582	16	Drama
6824	19	Thriller
11199	29	Drama
2278	13	Adult
11400	10	Drama
12280	23	Drama
9875	26	Drama
4885	10	Drama
17381	16	Drama
12939	13	Comedy
2432	18	Fantasy
5078	13	Drama
10334	27	Drama
353	14	Romance
7911	11	Drama
14223	16	Comedy
15287	10	Comedy
17570	10	Drama
6088	27	Drama
5042	11	Drama
10730	15	Sci-Fi
2938	38	Comedy
132	31	Adult
13764	13	Romance
5802	10	Drama
13328	10	Comedy
13934	18	Comedy
4389	11	Comedy
6880	14	Romance
1094	12	Drama
1520	18	Drama
17533	10	Drama
548	31	Romance
15152	16	Drama
12512	28	Adult
1016	15	Drama
8720	13	Thriller
14825	30	Drama
13232	19	Romance
359	13	Drama
9717	18	Drama
17812	10	Comedy
119	31	Adult
7676	18	Comedy
8424	45	Comedy
2513	14	Drama
12710	41	Drama
6157	31	Comedy
17172	16	Animation
6123	10	Drama
10099	21	Comedy
2820	32	Comedy
8015	11	Romance
39	11	Drama
2970	15	Drama
8029	17	Drama
3179	21	Western
3158	30	Drama
6792	14	Thriller
3644	29	Drama
5363	17	Action
7052	10	Thriller
2905	12	Music
11045	22	Drama
873	19	Drama
5310	16	Drama
6328	70	Adult
10053	66	Adult
15982	12	Drama
8712	16	Romance
11113	12	Drama
11924	15	Comedy
11915	32	Drama
14822	26	Drama
12444	10	Adult
10748	20	Drama
9126	12	Comedy
6083	10	Drama
11884	14	Drama
7808	34	Drama
9919	11	Comedy
12743	11	Comedy
11554	13	Comedy
13208	70	Romance
8325	29	Drama
3331	36	Thriller
3947	18	Family
857	11	Comedy
9957	12	Drama
7678	17	Comedy
17129	10	Drama
7110	17	Drama
9974	10	Romance
6011	13	Comedy
2611	28	Music
6635	25	Drama
6840	16	Drama
189	71	Adult
14847	29	Drama
6549	25	Drama
16095	18	Drama
3197	17	Drama
2608	19	Music
17037	17	Comedy
2960	11	Music
7001	16	Drama
14674	12	Drama
15898	11	Drama
11263	10	Sci-Fi
6818	16	Thriller
15581	10	Thriller
8450	11	Thriller
14177	10	Thriller
17825	14	Adult
11298	30	Drama
6849	52	Drama
13639	21	Comedy
11161	20	Crime
7882	10	Thriller
5264	40	Comedy
9848	10	Action
17447	10	Drama
5179	12	Comedy
2917	24	Music
13086	14	Adult
2253	10	Drama
8792	21	Animation
7153	12	Sci-Fi
16509	11	Drama
11737	16	Drama
9240	13	Comedy
3510	24	Drama
4997	32	Drama
17323	11	Drama
8740	16	Romance
17864	10	Drama
5368	50	Action
16656	11	Comedy
15608	15	Comedy
2729	11	Comedy
11925	18	Comedy
7717	34	Drama
8911	22	Comedy
7122	18	Drama
4747	12	Drama
15906	10	Comedy
13558	28	Comedy
13770	29	Romance
13989	11	Thriller
12606	19	Comedy
7065	14	Comedy
6371	13	Drama
10964	23	Drama
8848	12	Crime
4890	15	Drama
16072	11	Comedy
2346	33	Adult
9798	25	Drama
6585	23	Drama
2857	30	Music
12368	22	Adult
17592	20	Adult
8748	12	Drama
4351	11	Drama
10940	14	Thriller
10587	24	Comedy
12681	10	Drama
1139	27	Drama
17876	10	Animation
16702	10	Drama
14127	11	Comedy
7332	10	Drama
10496	18	Action
17419	15	Drama
17123	14	Drama
8771	20	Animation
10500	11	Romance
3038	23	Drama
15420	17	Comedy
6117	25	Crime
15262	10	Drama
14207	11	Drama
165	23	Adult
5348	54	Action
2693	12	Music
4821	12	Drama
16534	13	Drama
6138	10	Drama
12936	12	Family
8725	16	Drama
8960	22	Drama
4049	18	Drama
6077	15	Comedy
5151	11	Fantasy
12550	13	Crime
3905	36	Music
8702	13	Drama
5930	27	Comedy
17003	10	Comedy
15830	11	Adult
4599	37	Drama
16236	11	Drama
1570	58	Adult
3100	45	Crime
5024	21	Animation
9193	13	Drama
14024	11	Drama
10499	13	Romance
16841	10	Thriller
10012	16	Thriller
3376	12	Drama
15827	17	Thriller
2529	44	Crime
2577	33	Crime
16551	11	Comedy
13486	23	Drama
10522	12	Drama
1112	31	Drama
3885	13	Comedy
6433	42	Adult
11109	14	Music
10776	13	Comedy
13725	26	Drama
4388	13	Adventure
15980	14	Action
12604	16	Drama
1924	38	Adult
13478	16	Drama
2164	22	Crime
6614	20	Drama
11860	18	Drama
5769	23	Romance
1745	15	Adult
13715	12	Drama
11834	10	Comedy
8421	14	Action
2343	54	Adult
16108	10	Drama
3712	16	Drama
15877	10	Drama
12241	14	Animation
8073	18	Drama
12817	14	Adult
11790	84	Adult
10888	24	Thriller
9226	14	Drama
6784	12	Thriller
8607	14	Drama
8190	12	Sci-Fi
11479	15	Adult
3866	20	Music
5391	62	Action
8895	14	Family
7201	12	Thriller
209	10	Comedy
2826	37	Music
7471	11	Action
4797	15	Drama
4555	39	Family
5683	10	Drama
12113	11	Comedy
6777	11	Thriller
1402	11	Comedy
1209	13	Comedy
11514	10	Adult
16932	16	Drama
5821	42	Crime
16016	12	Drama
11528	11	Drama
17176	11	Thriller
10815	22	Action
3650	16	Thriller
13219	12	Thriller
154	15	Adult
11352	10	Comedy
4174	27	Comedy
8454	10	Sci-Fi
12810	18	Drama
1925	19	Adult
5113	12	Comedy
570	16	Thriller
11179	16	Crime
8084	11	Drama
14256	21	Drama
380	11	Drama
6158	26	Comedy
12638	13	Comedy
6953	17	Drama
6790	24	Drama
2805	31	Thriller
9920	33	Drama
1078	21	Comedy
5478	34	Action
2503	43	Crime
4924	10	Drama
3771	33	Thriller
9820	31	Drama
7913	14	Drama
1502	35	Thriller
12849	17	Drama
5396	16	Action
12689	11	Drama
11504	15	Adult
14837	22	Drama
10272	12	Drama
3203	34	Drama
292	33	Drama
11994	13	Romance
1438	16	Drama
452	48	Drama
15853	10	Drama
9660	23	Comedy
5794	11	Drama
11069	17	Drama
12827	20	Drama
14277	18	Drama
16181	11	Thriller
13928	11	Drama
3241	14	Family
5691	10	Drama
16450	11	Drama
10532	10	Romance
1855	21	Adult
417	19	Comedy
2114	15	Drama
17297	16	Drama
12360	17	Adult
6518	10	Drama
7205	23	Comedy
5432	10	Action
14846	15	Drama
12976	19	Adult
5718	16	Thriller
10394	10	Comedy
8997	12	Music
8200	57	Animation
12771	13	Drama
6216	22	Adult
106	275	Adult
12494	18	Comedy
4060	29	Family
16843	13	Drama
13043	15	Adult
3325	28	Family
16767	16	Drama
7149	10	Family
1358	11	Sci-Fi
7087	18	Drama
16834	15	Drama
